,id,group.id,treatment,trial,conf.HA,conf.SA,sel.adv,sel.adv.gr,conf.sel.adv,conf.unsel.adv,confirm.oppose,won,HA.correct,SA.correct,changed,changed.gr,dominant.balls,majmin
3600,250,30,Majority vote,20,4,5,0,0,4,5,0,1,1,1,NA,NA,90,majority
3601,151,151,Individuals,1,3,3,1,NA,3,3,0,1,1,1,0,NA,90,NA
3602,151,151,Individuals,2,2,1,1,NA,1,2,0,0,0,0,0,NA,50,NA
3603,151,151,Individuals,3,1,1,1,NA,1,1,0,0,0,0,1,NA,50,NA
3604,151,151,Individuals,4,5,5,0,NA,5,5,0,1,1,1,0,NA,90,NA
3605,151,151,Individuals,5,2,-4,0,NA,2,-4,1,0,0,1,1,NA,50,NA
3606,151,151,Individuals,6,2,1,1,NA,1,2,0,1,1,1,0,NA,50,NA
3607,151,151,Individuals,7,2,1,1,NA,1,2,0,1,1,1,0,NA,50,NA
3608,151,151,Individuals,8,4,4,1,NA,4,4,0,1,1,1,0,NA,90,NA
3609,151,151,Individuals,9,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3610,151,151,Individuals,10,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3611,151,151,Individuals,11,1,2,1,NA,2,1,0,0,0,0,0,NA,50,NA
3612,151,151,Individuals,12,1,2,1,NA,2,1,0,1,1,1,0,NA,50,NA
3613,151,151,Individuals,13,1,1,1,NA,1,1,0,0,0,0,0,NA,50,NA
3614,151,151,Individuals,14,5,4,1,NA,4,5,0,1,1,1,0,NA,90,NA
3615,151,151,Individuals,15,1,2,1,NA,2,1,0,0,0,0,0,NA,50,NA
3616,151,151,Individuals,16,1,1,1,NA,1,1,0,0,0,0,0,NA,50,NA
3617,151,151,Individuals,17,4,3,1,NA,3,4,0,0,0,0,0,NA,90,NA
3618,151,151,Individuals,18,1,2,1,NA,2,1,0,0,0,0,0,NA,50,NA
3619,151,151,Individuals,19,1,1,1,NA,1,1,0,0,0,0,1,NA,50,NA
3620,151,151,Individuals,20,1,-4,0,NA,1,-4,1,0,0,1,NA,NA,50,NA
3621,152,152,Individuals,1,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3622,152,152,Individuals,2,3,3,1,NA,3,3,0,1,1,1,0,NA,90,NA
3623,152,152,Individuals,3,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3624,152,152,Individuals,4,1,1,1,NA,1,1,0,0,0,0,1,NA,50,NA
3625,152,152,Individuals,5,1,-4,0,NA,1,-4,1,1,1,0,0,NA,50,NA
3626,152,152,Individuals,6,2,-4,0,NA,2,-4,1,0,0,1,1,NA,50,NA
3627,152,152,Individuals,7,2,1,1,NA,1,2,0,1,1,1,0,NA,50,NA
3628,152,152,Individuals,8,1,1,1,NA,1,1,0,0,0,0,1,NA,50,NA
3629,152,152,Individuals,9,4,3,0,NA,4,3,0,0,0,0,0,NA,90,NA
3630,152,152,Individuals,10,1,-3,0,NA,1,-3,1,1,1,0,1,NA,50,NA
3631,152,152,Individuals,11,1,2,1,NA,2,1,0,1,1,1,0,NA,50,NA
3632,152,152,Individuals,12,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3633,152,152,Individuals,13,3,5,1,NA,5,3,0,1,1,1,1,NA,90,NA
3634,152,152,Individuals,14,4,3,0,NA,4,3,0,1,1,1,1,NA,90,NA
3635,152,152,Individuals,15,2,2,1,NA,2,2,0,0,0,0,0,NA,50,NA
3636,152,152,Individuals,16,5,5,1,NA,5,5,0,1,1,1,1,NA,90,NA
3637,152,152,Individuals,17,1,-3,0,NA,1,-3,1,0,0,1,1,NA,50,NA
3638,152,152,Individuals,18,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3639,152,152,Individuals,19,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3640,152,152,Individuals,20,1,1,1,NA,1,1,0,1,1,1,NA,NA,50,NA
3641,153,153,Individuals,1,4,5,1,NA,5,4,0,1,1,1,0,NA,90,NA
3642,153,153,Individuals,2,2,1,1,NA,1,2,0,1,1,1,1,NA,50,NA
3643,153,153,Individuals,3,1,-2,0,NA,1,-2,1,0,0,1,1,NA,50,NA
3644,153,153,Individuals,4,4,4,1,NA,4,4,0,1,1,1,0,NA,90,NA
3645,153,153,Individuals,5,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3646,153,153,Individuals,6,4,4,1,NA,4,4,0,1,1,1,0,NA,90,NA
3647,153,153,Individuals,7,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3648,153,153,Individuals,8,1,1,1,NA,1,1,0,0,0,0,0,NA,50,NA
3649,153,153,Individuals,9,2,1,1,NA,1,2,0,0,0,0,0,NA,50,NA
3650,153,153,Individuals,10,2,1,1,NA,1,2,0,0,0,0,1,NA,50,NA
3651,153,153,Individuals,11,1,-3,0,NA,1,-3,1,1,1,0,0,NA,50,NA
3652,153,153,Individuals,12,1,-2,0,NA,1,-2,1,0,0,1,1,NA,50,NA
3653,153,153,Individuals,13,1,1,1,NA,1,1,0,0,0,0,0,NA,50,NA
3654,153,153,Individuals,14,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3655,153,153,Individuals,15,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3656,153,153,Individuals,16,1,1,1,NA,1,1,0,0,0,0,0,NA,50,NA
3657,153,153,Individuals,17,4,5,1,NA,5,4,0,1,1,1,0,NA,90,NA
3658,153,153,Individuals,18,1,1,1,NA,1,1,0,0,0,0,0,NA,50,NA
3659,153,153,Individuals,19,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3660,153,153,Individuals,20,5,5,1,NA,5,5,0,1,1,1,NA,NA,90,NA
3661,154,154,Individuals,1,4,5,0,NA,4,5,0,1,1,1,1,NA,90,NA
3662,154,154,Individuals,2,2,1,1,NA,1,2,0,1,1,1,0,NA,50,NA
3663,154,154,Individuals,3,1,1,1,NA,1,1,0,0,0,0,0,NA,50,NA
3664,154,154,Individuals,4,1,2,1,NA,2,1,0,1,1,1,1,NA,50,NA
3665,154,154,Individuals,5,1,-4,0,NA,1,-4,1,1,1,0,1,NA,50,NA
3666,154,154,Individuals,6,4,3,1,NA,3,4,0,1,1,1,1,NA,90,NA
3667,154,154,Individuals,7,4,5,0,NA,4,5,0,1,1,1,1,NA,90,NA
3668,154,154,Individuals,8,2,2,1,NA,2,2,0,1,1,1,1,NA,50,NA
3669,154,154,Individuals,9,2,-2,0,NA,2,-2,1,0,0,1,1,NA,50,NA
3670,154,154,Individuals,10,1,1,1,NA,1,1,0,0,0,0,0,NA,50,NA
3671,154,154,Individuals,11,2,1,1,NA,1,2,0,1,1,1,1,NA,50,NA
3672,154,154,Individuals,12,1,-4,0,NA,1,-4,1,0,0,1,0,NA,50,NA
3673,154,154,Individuals,13,3,4,0,NA,3,4,0,1,1,1,1,NA,90,NA
3674,154,154,Individuals,14,2,1,1,NA,1,2,0,0,0,0,0,NA,50,NA
3675,154,154,Individuals,15,1,1,1,NA,1,1,0,0,0,0,0,NA,50,NA
3676,154,154,Individuals,16,5,5,1,NA,5,5,0,1,1,1,1,NA,90,NA
3677,154,154,Individuals,17,1,-2,0,NA,1,-2,1,1,1,0,1,NA,50,NA
3678,154,154,Individuals,18,2,1,1,NA,1,2,0,0,0,0,1,NA,50,NA
3679,154,154,Individuals,19,2,-4,0,NA,2,-4,1,1,1,0,1,NA,50,NA
3680,154,154,Individuals,20,2,1,1,NA,1,2,0,0,0,0,NA,NA,50,NA
3681,155,155,Individuals,1,1,1,1,NA,1,1,0,0,0,0,0,NA,50,NA
3682,155,155,Individuals,2,5,5,1,NA,5,5,0,1,1,1,0,NA,90,NA
3683,155,155,Individuals,3,2,1,1,NA,1,2,0,1,1,1,1,NA,50,NA
3684,155,155,Individuals,4,1,-4,0,NA,1,-4,1,0,0,1,1,NA,50,NA
3685,155,155,Individuals,5,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3686,155,155,Individuals,6,4,5,1,NA,5,4,0,0,0,0,0,NA,90,NA
3687,155,155,Individuals,7,5,5,1,NA,5,5,0,1,1,1,0,NA,90,NA
3688,155,155,Individuals,8,2,2,1,NA,2,2,0,0,0,0,1,NA,50,NA
3689,155,155,Individuals,9,4,5,0,NA,4,5,0,1,1,1,1,NA,90,NA
3690,155,155,Individuals,10,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3691,155,155,Individuals,11,2,1,1,NA,1,2,0,1,1,1,1,NA,50,NA
3692,155,155,Individuals,12,1,-3,0,NA,1,-3,1,1,1,0,0,NA,50,NA
3693,155,155,Individuals,13,1,-2,0,NA,1,-2,1,0,0,1,1,NA,50,NA
3694,155,155,Individuals,14,1,1,1,NA,1,1,0,1,1,1,1,NA,50,NA
3695,155,155,Individuals,15,5,5,0,NA,5,5,0,1,1,1,1,NA,90,NA
3696,155,155,Individuals,16,1,1,1,NA,1,1,0,0,0,0,1,NA,50,NA
3697,155,155,Individuals,17,1,-4,0,NA,1,-4,1,1,1,0,1,NA,50,NA
3698,155,155,Individuals,18,1,1,1,NA,1,1,0,0,0,0,1,NA,50,NA
3699,155,155,Individuals,19,1,-4,0,NA,1,-4,1,1,1,0,1,NA,50,NA
3700,155,155,Individuals,20,2,2,1,NA,2,2,0,1,1,1,NA,NA,50,NA
3701,156,156,Individuals,1,1,-2,0,NA,1,-2,1,0,0,1,0,NA,50,NA
3702,156,156,Individuals,2,1,-4,0,NA,1,-4,1,0,0,1,1,NA,50,NA
3703,156,156,Individuals,3,1,1,1,NA,1,1,0,0,0,0,0,NA,50,NA
3704,156,156,Individuals,4,4,5,1,NA,5,4,0,1,1,1,0,NA,90,NA
3705,156,156,Individuals,5,1,2,1,NA,2,1,0,1,1,1,1,NA,50,NA
3706,156,156,Individuals,6,1,-2,0,NA,1,-2,1,0,0,1,0,NA,50,NA
3707,156,156,Individuals,7,4,5,0,NA,4,5,0,1,1,1,1,NA,90,NA
3708,156,156,Individuals,8,1,1,1,NA,1,1,0,1,1,1,1,NA,50,NA
3709,156,156,Individuals,9,1,-4,0,NA,1,-4,1,1,1,0,0,NA,50,NA
3710,156,156,Individuals,10,4,5,0,NA,4,5,0,1,1,1,1,NA,90,NA
3711,156,156,Individuals,11,1,1,1,NA,1,1,0,0,0,0,0,NA,50,NA
3712,156,156,Individuals,12,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3713,156,156,Individuals,13,1,1,1,NA,1,1,0,0,0,0,1,NA,50,NA
3714,156,156,Individuals,14,1,-4,0,NA,1,-4,1,1,1,0,0,NA,50,NA
3715,156,156,Individuals,15,2,-2,0,NA,2,-2,1,1,1,0,1,NA,50,NA
3716,156,156,Individuals,16,4,3,1,NA,3,4,0,1,1,1,0,NA,90,NA
3717,156,156,Individuals,17,5,5,1,NA,5,5,0,1,1,1,1,NA,90,NA
3718,156,156,Individuals,18,2,-4,0,NA,2,-4,1,0,0,1,0,NA,50,NA
3719,156,156,Individuals,19,1,-3,0,NA,1,-3,1,1,1,0,1,NA,50,NA
3720,156,156,Individuals,20,1,2,1,NA,2,1,0,0,0,0,NA,NA,50,NA
3721,157,157,Individuals,1,1,-3,0,NA,1,-3,1,0,0,1,0,NA,50,NA
3722,157,157,Individuals,2,4,4,0,NA,4,4,0,0,0,0,0,NA,90,NA
3723,157,157,Individuals,3,5,4,0,NA,5,4,0,1,1,1,0,NA,90,NA
3724,157,157,Individuals,4,3,4,0,NA,3,4,0,1,1,1,0,NA,90,NA
3725,157,157,Individuals,5,5,4,0,NA,5,4,0,1,1,1,0,NA,90,NA
3726,157,157,Individuals,6,2,-4,0,NA,2,-4,1,0,0,1,0,NA,50,NA
3727,157,157,Individuals,7,2,-4,0,NA,2,-4,1,1,1,0,0,NA,50,NA
3728,157,157,Individuals,8,1,-3,0,NA,1,-3,1,0,0,1,0,NA,50,NA
3729,157,157,Individuals,9,1,-3,0,NA,1,-3,1,0,0,1,0,NA,50,NA
3730,157,157,Individuals,10,1,-3,0,NA,1,-3,1,0,0,1,1,NA,50,NA
3731,157,157,Individuals,11,2,1,1,NA,1,2,0,0,0,0,0,NA,50,NA
3732,157,157,Individuals,12,1,2,1,NA,2,1,0,0,0,0,0,NA,50,NA
3733,157,157,Individuals,13,1,1,1,NA,1,1,0,0,0,0,0,NA,50,NA
3734,157,157,Individuals,14,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3735,157,157,Individuals,15,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3736,157,157,Individuals,16,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3737,157,157,Individuals,17,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3738,157,157,Individuals,18,4,5,1,NA,5,4,0,1,1,1,0,NA,90,NA
3739,157,157,Individuals,19,2,1,1,NA,1,2,0,1,1,1,0,NA,50,NA
3740,157,157,Individuals,20,1,1,1,NA,1,1,0,1,1,1,NA,NA,50,NA
3741,158,158,Individuals,1,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3742,158,158,Individuals,2,1,1,1,NA,1,1,0,0,0,0,0,NA,50,NA
3743,158,158,Individuals,3,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3744,158,158,Individuals,4,2,1,1,NA,1,2,0,1,1,1,0,NA,50,NA
3745,158,158,Individuals,5,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3746,158,158,Individuals,6,1,2,1,NA,2,1,0,0,0,0,1,NA,50,NA
3747,158,158,Individuals,7,2,-3,0,NA,2,-3,1,0,0,1,0,NA,50,NA
3748,158,158,Individuals,8,5,5,0,NA,5,5,0,1,1,1,0,NA,90,NA
3749,158,158,Individuals,9,1,-3,0,NA,1,-3,1,0,0,1,1,NA,50,NA
3750,158,158,Individuals,10,4,5,1,NA,5,4,0,1,1,1,0,NA,90,NA
3751,158,158,Individuals,11,4,4,1,NA,4,4,0,1,1,1,0,NA,90,NA
3752,158,158,Individuals,12,1,2,1,NA,2,1,0,0,0,0,0,NA,50,NA
3753,158,158,Individuals,13,1,2,1,NA,2,1,0,1,1,1,0,NA,50,NA
3754,158,158,Individuals,14,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3755,158,158,Individuals,15,2,1,1,NA,1,2,0,0,0,0,0,NA,50,NA
3756,158,158,Individuals,16,1,1,1,NA,1,1,0,0,0,0,0,NA,50,NA
3757,158,158,Individuals,17,4,5,1,NA,5,4,0,1,1,1,0,NA,90,NA
3758,158,158,Individuals,18,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3759,158,158,Individuals,19,1,2,1,NA,2,1,0,1,1,1,0,NA,50,NA
3760,158,158,Individuals,20,4,4,1,NA,4,4,0,1,1,1,NA,NA,90,NA
3761,159,159,Individuals,1,1,-3,0,NA,1,-3,1,1,1,0,1,NA,50,NA
3762,159,159,Individuals,2,1,1,1,NA,1,1,0,1,1,1,1,NA,50,NA
3763,159,159,Individuals,3,1,-2,0,NA,1,-2,1,0,0,1,0,NA,50,NA
3764,159,159,Individuals,4,4,4,0,NA,4,4,0,1,1,1,1,NA,90,NA
3765,159,159,Individuals,5,5,3,1,NA,3,5,0,0,0,0,0,NA,90,NA
3766,159,159,Individuals,6,1,1,1,NA,1,1,0,1,1,1,1,NA,50,NA
3767,159,159,Individuals,7,1,-3,0,NA,1,-3,1,0,0,1,0,NA,50,NA
3768,159,159,Individuals,8,5,5,0,NA,5,5,0,1,1,1,1,NA,90,NA
3769,159,159,Individuals,9,1,1,1,NA,1,1,0,0,0,0,1,NA,50,NA
3770,159,159,Individuals,10,5,5,0,NA,5,5,0,0,0,0,1,NA,90,NA
3771,159,159,Individuals,11,2,2,1,NA,2,2,0,1,1,1,0,NA,50,NA
3772,159,159,Individuals,12,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3773,159,159,Individuals,13,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3774,159,159,Individuals,14,1,2,1,NA,2,1,0,0,0,0,1,NA,50,NA
3775,159,159,Individuals,15,1,-2,0,NA,1,-2,1,0,0,1,1,NA,50,NA
3776,159,159,Individuals,16,5,5,1,NA,5,5,0,1,1,1,0,NA,90,NA
3777,159,159,Individuals,17,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3778,159,159,Individuals,18,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3779,159,159,Individuals,19,1,2,1,NA,2,1,0,0,0,0,1,NA,50,NA
3780,159,159,Individuals,20,1,-3,0,NA,1,-3,1,0,0,1,NA,NA,50,NA
3781,160,160,Individuals,1,5,4,1,NA,4,5,0,1,1,1,0,NA,90,NA
3782,160,160,Individuals,2,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3783,160,160,Individuals,3,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3784,160,160,Individuals,4,2,2,1,NA,2,2,0,1,1,1,0,NA,50,NA
3785,160,160,Individuals,5,2,1,1,NA,1,2,0,1,1,1,0,NA,50,NA
3786,160,160,Individuals,6,1,2,1,NA,2,1,0,0,0,0,0,NA,50,NA
3787,160,160,Individuals,7,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3788,160,160,Individuals,8,4,4,1,NA,4,4,0,1,1,1,0,NA,90,NA
3789,160,160,Individuals,9,4,5,1,NA,5,4,0,1,1,1,0,NA,90,NA
3790,160,160,Individuals,10,2,1,1,NA,1,2,0,0,0,0,0,NA,50,NA
3791,160,160,Individuals,11,1,1,1,NA,1,1,0,0,0,0,0,NA,50,NA
3792,160,160,Individuals,12,5,4,1,NA,4,5,0,1,1,1,0,NA,90,NA
3793,160,160,Individuals,13,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3794,160,160,Individuals,14,5,5,1,NA,5,5,0,0,0,0,0,NA,90,NA
3795,160,160,Individuals,15,1,1,1,NA,1,1,0,0,0,0,0,NA,50,NA
3796,160,160,Individuals,16,1,2,1,NA,2,1,0,0,0,0,0,NA,50,NA
3797,160,160,Individuals,17,1,2,1,NA,2,1,0,0,0,0,0,NA,50,NA
3798,160,160,Individuals,18,1,2,1,NA,2,1,0,1,1,1,0,NA,50,NA
3799,160,160,Individuals,19,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3800,160,160,Individuals,20,1,1,1,NA,1,1,0,0,0,0,NA,NA,50,NA
3801,161,161,Individuals,1,1,-2,0,NA,1,-2,1,0,0,1,0,NA,50,NA
3802,161,161,Individuals,2,1,-2,0,NA,1,-2,1,1,1,0,0,NA,50,NA
3803,161,161,Individuals,3,2,-3,0,NA,2,-3,1,1,1,0,0,NA,50,NA
3804,161,161,Individuals,4,1,-3,0,NA,1,-3,1,1,1,0,0,NA,50,NA
3805,161,161,Individuals,5,2,-2,0,NA,2,-2,1,0,0,1,0,NA,50,NA
3806,161,161,Individuals,6,5,5,0,NA,5,5,0,1,1,1,0,NA,90,NA
3807,161,161,Individuals,7,2,-3,0,NA,2,-3,1,1,1,0,0,NA,50,NA
3808,161,161,Individuals,8,1,-4,0,NA,1,-4,1,0,0,1,0,NA,50,NA
3809,161,161,Individuals,9,5,5,0,NA,5,5,0,1,1,1,0,NA,90,NA
3810,161,161,Individuals,10,2,-2,0,NA,2,-2,1,0,0,1,0,NA,50,NA
3811,161,161,Individuals,11,2,-4,0,NA,2,-4,1,1,1,0,1,NA,50,NA
3812,161,161,Individuals,12,2,2,1,NA,2,2,0,0,0,0,0,NA,50,NA
3813,161,161,Individuals,13,1,1,1,NA,1,1,0,1,1,1,1,NA,50,NA
3814,161,161,Individuals,14,1,-4,0,NA,1,-4,1,1,1,0,0,NA,50,NA
3815,161,161,Individuals,15,3,4,0,NA,3,4,0,1,1,1,0,NA,90,NA
3816,161,161,Individuals,16,1,-2,0,NA,1,-2,1,1,1,0,0,NA,50,NA
3817,161,161,Individuals,17,1,-3,0,NA,1,-3,1,1,1,0,0,NA,50,NA
3818,161,161,Individuals,18,5,5,0,NA,5,5,0,1,1,1,0,NA,90,NA
3819,161,161,Individuals,19,1,-3,0,NA,1,-3,1,1,1,0,0,NA,50,NA
3820,161,161,Individuals,20,5,5,0,NA,5,5,0,1,1,1,NA,NA,90,NA
3821,162,162,Individuals,1,4,5,0,NA,4,5,0,1,1,1,0,NA,90,NA
3822,162,162,Individuals,2,3,5,0,NA,3,5,0,1,1,1,0,NA,90,NA
3823,162,162,Individuals,3,5,5,0,NA,5,5,0,1,1,1,0,NA,90,NA
3824,162,162,Individuals,4,2,-3,0,NA,2,-3,1,0,0,1,0,NA,50,NA
3825,162,162,Individuals,5,2,-3,0,NA,2,-3,1,0,0,1,0,NA,50,NA
3826,162,162,Individuals,6,2,-3,0,NA,2,-3,1,0,0,1,1,NA,50,NA
3827,162,162,Individuals,7,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3828,162,162,Individuals,8,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3829,162,162,Individuals,9,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3830,162,162,Individuals,10,1,2,1,NA,2,1,0,0,0,0,0,NA,50,NA
3831,162,162,Individuals,11,4,4,1,NA,4,4,0,1,1,1,0,NA,90,NA
3832,162,162,Individuals,12,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3833,162,162,Individuals,13,4,5,1,NA,5,4,0,0,0,0,0,NA,90,NA
3834,162,162,Individuals,14,1,1,1,NA,1,1,0,0,0,0,0,NA,50,NA
3835,162,162,Individuals,15,2,1,1,NA,1,2,0,0,0,0,0,NA,50,NA
3836,162,162,Individuals,16,1,1,1,NA,1,1,0,0,0,0,0,NA,50,NA
3837,162,162,Individuals,17,2,2,1,NA,2,2,0,0,0,0,1,NA,50,NA
3838,162,162,Individuals,18,1,-3,0,NA,1,-3,1,0,0,1,0,NA,50,NA
3839,162,162,Individuals,19,2,-3,0,NA,2,-3,1,1,1,0,0,NA,50,NA
3840,162,162,Individuals,20,1,-3,0,NA,1,-3,1,0,0,1,NA,NA,50,NA
3841,163,163,Individuals,1,1,-3,0,NA,1,-3,1,1,1,0,1,NA,50,NA
3842,163,163,Individuals,2,5,4,1,NA,4,5,0,0,0,0,1,NA,90,NA
3843,163,163,Individuals,3,5,5,0,NA,5,5,0,1,1,1,0,NA,90,NA
3844,163,163,Individuals,4,1,-2,0,NA,1,-2,1,0,0,1,0,NA,50,NA
3845,163,163,Individuals,5,1,-3,0,NA,1,-3,1,1,1,0,0,NA,50,NA
3846,163,163,Individuals,6,5,4,0,NA,5,4,0,1,1,1,0,NA,90,NA
3847,163,163,Individuals,7,2,-3,0,NA,2,-3,1,1,1,0,0,NA,50,NA
3848,163,163,Individuals,8,3,4,0,NA,3,4,0,0,0,0,0,NA,90,NA
3849,163,163,Individuals,9,1,-3,0,NA,1,-3,1,1,1,0,0,NA,50,NA
3850,163,163,Individuals,10,1,-4,0,NA,1,-4,1,0,0,1,1,NA,50,NA
3851,163,163,Individuals,11,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3852,163,163,Individuals,12,2,1,1,NA,1,2,0,0,0,0,0,NA,50,NA
3853,163,163,Individuals,13,1,2,1,NA,2,1,0,0,0,0,1,NA,50,NA
3854,163,163,Individuals,14,1,-3,0,NA,1,-3,1,0,0,1,0,NA,50,NA
3855,163,163,Individuals,15,5,5,0,NA,5,5,0,1,1,1,0,NA,90,NA
3856,163,163,Individuals,16,1,-4,0,NA,1,-4,1,0,0,1,1,NA,50,NA
3857,163,163,Individuals,17,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3858,163,163,Individuals,18,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3859,163,163,Individuals,19,1,1,1,NA,1,1,0,0,0,0,1,NA,50,NA
3860,163,163,Individuals,20,1,-3,0,NA,1,-3,1,1,1,0,NA,NA,50,NA
3861,164,164,Individuals,1,1,2,1,NA,2,1,0,0,0,0,1,NA,50,NA
3862,164,164,Individuals,2,1,-3,0,NA,1,-3,1,1,1,0,0,NA,50,NA
3863,164,164,Individuals,3,1,-2,0,NA,1,-2,1,0,0,1,0,NA,50,NA
3864,164,164,Individuals,4,1,-2,0,NA,1,-2,1,0,0,1,0,NA,50,NA
3865,164,164,Individuals,5,4,4,0,NA,4,4,0,1,1,1,0,NA,90,NA
3866,164,164,Individuals,6,4,4,0,NA,4,4,0,1,1,1,0,NA,90,NA
3867,164,164,Individuals,7,4,4,0,NA,4,4,0,1,1,1,0,NA,90,NA
3868,164,164,Individuals,8,5,5,0,NA,5,5,0,1,1,1,0,NA,90,NA
3869,164,164,Individuals,9,1,-4,0,NA,1,-4,1,1,1,0,0,NA,50,NA
3870,164,164,Individuals,10,5,5,0,NA,5,5,0,1,1,1,0,NA,90,NA
3871,164,164,Individuals,11,1,-4,0,NA,1,-4,1,1,1,0,0,NA,50,NA
3872,164,164,Individuals,12,2,-4,0,NA,2,-4,1,0,0,1,1,NA,50,NA
3873,164,164,Individuals,13,1,2,1,NA,2,1,0,1,1,1,0,NA,50,NA
3874,164,164,Individuals,14,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3875,164,164,Individuals,15,2,1,1,NA,1,2,0,0,0,0,1,NA,50,NA
3876,164,164,Individuals,16,1,-3,0,NA,1,-3,1,1,1,0,0,NA,50,NA
3877,164,164,Individuals,17,1,-2,0,NA,1,-2,1,1,1,0,0,NA,50,NA
3878,164,164,Individuals,18,2,-2,0,NA,2,-2,1,0,0,1,1,NA,50,NA
3879,164,164,Individuals,19,1,1,1,NA,1,1,0,0,0,0,1,NA,50,NA
3880,164,164,Individuals,20,1,-2,0,NA,1,-2,1,1,1,0,NA,NA,50,NA
3881,165,165,Individuals,1,1,-3,0,NA,1,-3,1,0,0,1,0,NA,50,NA
3882,165,165,Individuals,2,2,-3,0,NA,2,-3,1,1,1,0,0,NA,50,NA
3883,165,165,Individuals,3,2,-2,0,NA,2,-2,1,0,0,1,1,NA,50,NA
3884,165,165,Individuals,4,2,1,1,NA,1,2,0,0,0,0,0,NA,50,NA
3885,165,165,Individuals,5,1,2,1,NA,2,1,0,0,0,0,0,NA,50,NA
3886,165,165,Individuals,6,1,1,1,NA,1,1,0,1,1,1,1,NA,50,NA
3887,165,165,Individuals,7,1,-3,0,NA,1,-3,1,1,1,0,1,NA,50,NA
3888,165,165,Individuals,8,2,1,1,NA,1,2,0,1,1,1,1,NA,50,NA
3889,165,165,Individuals,9,1,-4,0,NA,1,-4,1,0,0,1,0,NA,50,NA
3890,165,165,Individuals,10,2,-2,0,NA,2,-2,1,1,1,0,1,NA,50,NA
3891,165,165,Individuals,11,5,5,1,NA,5,5,0,1,1,1,0,NA,90,NA
3892,165,165,Individuals,12,2,1,1,NA,1,2,0,1,1,1,0,NA,50,NA
3893,165,165,Individuals,13,2,1,1,NA,1,2,0,0,0,0,0,NA,50,NA
3894,165,165,Individuals,14,4,4,1,NA,4,4,0,1,1,1,0,NA,90,NA
3895,165,165,Individuals,15,1,2,1,NA,2,1,0,0,0,0,0,NA,50,NA
3896,165,165,Individuals,16,1,1,1,NA,1,1,0,1,1,1,0,NA,50,NA
3897,165,165,Individuals,17,4,4,1,NA,4,4,0,1,1,1,0,NA,90,NA
3898,165,165,Individuals,18,5,3,1,NA,3,5,0,0,0,0,1,NA,90,NA
3899,165,165,Individuals,19,5,4,0,NA,5,4,0,1,1,1,0,NA,90,NA
3900,165,165,Individuals,20,1,-2,0,NA,1,-2,1,0,0,1,NA,NA,50,NA
3901,166,166,Individuals,1,5,4,0,NA,5,4,0,1,1,1,0,NA,90,NA
3902,166,166,Individuals,2,4,5,0,NA,4,5,0,1,1,1,1,NA,90,NA
3903,166,166,Individuals,3,4,5,1,NA,5,4,0,1,1,1,1,NA,90,NA
